1,1,122.4,333.9,134.29999999999998,60.200000000000045,1,1,1.0
1,2,209.08,250.09,93.78,41.70000000000002,1,1,1.0
1,3,733.03,264.85,72.79000000000008,40.099999999999966,1,1,1.0
2,1,97.53,337.52,138.12,61.400000000000034,1,1,1.0
2,2,209.06,250.19,93.80000000000001,41.70999999999998,1,1,1.0
2,3,719.55,266.7,73.63,40.81,1,1,1.0
3,1,72.65,341.14,141.95,62.610000000000014,1,1,1.0
3,2,209.03,250.29,93.83000000000001,41.72,1,1,1.0
3,3,706.07,268.55,74.45999999999992,41.51999999999998,1,1,1.0
4,1,47.78,344.76,144.92,63.81,1,1,1.0
4,2,209.01,250.39,93.85000000000002,41.73000000000002,1,1,1.0
4,3,692.58,270.4,75.30999999999995,42.23000000000002,1,1,1.0
5,1,22.9,348.38,147.9,65.01999999999998,1,1,1.0
5,2,208.99,250.49,93.87,41.74000000000001,1,1,1.0
5,3,679.1,272.25,76.13999999999999,42.94,1,1,1.0
6,1,0.17,352.0,148.73000000000002,66.5,1,1,1.0
6,2,208.97,250.58,93.88000000000002,41.75999999999996,1,1,1.0
6,3,663.5,274.1,79.10000000000002,43.64999999999998,1,1,1.0
7,1,0.2,355.8,125.39999999999999,68.09999999999997,1,1,1.0
7,2,208.95,250.68,93.90000000000003,41.75999999999999,1,1,1.0
7,3,649.03,276.31,80.37,43.99000000000001,1,1,1.0
8,1,0.23,359.6,102.07,69.69999999999999,1,1,1.0
8,2,208.93,250.78,93.92000000000002,41.77000000000001,1,1,1.0
8,3,634.57,278.53,81.63,44.33000000000004,1,1,1.0
9,1,0.26,363.7,78.74,57.900000000000034,1,1,1.0
9,2,208.91,250.88,93.94000000000003,41.78000000000003,1,1,1.0
9,3,620.5,280.48,81.00999999999999,44.94,1,1,1.0
10,1,0.29,369.0,53.410000000000004,57.69999999999999,1,1,1.0
10,2,208.89,250.98,93.94999999999999,41.78999999999999,1,1,1.0
10,3,605.27,282.44,83.21000000000004,45.54000000000002,1,1,1.0
11,1,0.32,378.1,28.08,53.69999999999999,1,1,1.0
11,2,208.87,251.08,93.96999999999997,41.79999999999998,1,1,1.0
11,3,590.03,284.39,85.41000000000008,46.150000000000034,1,1,1.0
12,2,208.85,251.17,93.98999999999998,41.82000000000002,1,1,1.0
12,3,574.8,286.35,87.60000000000002,46.75,1,1,1.0
13,2,208.83,251.27,94.00999999999996,41.83000000000001,1,1,1.0
13,3,558.6,288.3,88.0,41.89999999999998,1,1,1.0
14,2,208.81,251.37,94.02999999999997,41.829999999999984,1,1,1.0
14,3,542.1,290.73,89.94999999999993,45.76999999999998,1,1,1.0
15,2,208.79,251.47,94.03999999999999,41.84,1,1,1.0
15,3,525.6,293.15,91.89999999999998,49.64000000000004,1,1,1.0
16,2,208.76,251.57,94.07,41.85000000000002,1,1,1.0
16,3,509.2,295.17,93.09999999999997,50.329999999999984,1,1,1.0
17,2,208.74,251.66,94.08999999999997,41.869999999999976,1,1,1.0
